Date,Close,LINEAR_REGRESSION,KNN,LSTM,ARIMA
2020-08-20,214.580002,135.16000400000001,135.228,198.76712,[210.53053143]
2020-08-21,213.020004,135.690002,135.6919982,199.0877,[213.16220571]
2020-08-24,213.690002,136.949997,136.9679994,199.44188,[213.51322009]
2020-08-25,216.47000099999997,136.970001,136.9679994,199.83427,[214.05721887]
2020-08-26,221.149994,137.779999,137.7960024,200.37845,[215.40490577]
2020-08-27,226.580002,133.429993,133.67799699999998,201.23485,[219.88967343]
2020-08-28,228.91000400000001,133.929993,133.9399966,202.51633,[225.19845885]
2020-08-31,225.52999900000003,134.149994,133.9399966,204.08379,[228.69289362]
2020-09-01,227.270004,133.96000700000002,133.9399966,205.51753,[227.07403027]
2020-09-02,231.649994,135.679993,135.6919982,206.87589,[226.89766412]
2020-09-03,217.30000299999998,136.580002,136.4820008,208.33391,[230.16435683]
2020-09-04,214.25,137.46000700000002,137.45400379999998,208.92802,[222.45337146]
2020-09-08,202.66000400000001,137.059998,137.00400100000002,208.8253,[215.67832072]
2020-09-09,211.289993,136.96000700000002,136.9679994,207.65848,[204.77113902]
2020-09-10,205.369995,136.46000700000002,136.4820008,206.45135,[208.84942802]
2020-09-11,204.029999,137.850006,137.7960024,204.94507,[206.72383258]
2020-09-14,205.41000400000001,138.399994,138.4720002,203.30579,[205.27400766]
2020-09-15,208.779999,138.899994,138.9159972,201.78445,[204.29573823]
2020-09-16,205.050003,138.899994,138.9159972,200.63008,[207.96724434]
2020-09-17,202.91000400000001,137.080002,137.00400100000002,199.55925,[206.52267264]
2020-09-18,200.389999,136.270004,136.28400259999998,198.50153,[203.85424554]
2020-09-21,202.53999299999998,136.419998,136.350003,197.38503,[200.94472425]
2020-09-22,207.419998,136.619995,136.5959992,196.43634,[201.88071116]
2020-09-23,200.58999599999999,138.429993,138.4720002,195.926,[205.91565068]
2020-09-24,203.190002,139.28999299999998,139.26600019999998,195.315,[203.08046641]
2020-09-25,207.820007,140.720001,140.672003,194.84898,[202.67960476]
2020-09-28,209.440002,140.190002,140.15000279999998,194.75829,[206.01992758]
2020-09-29,207.259995,141.33999599999999,140.9020018,194.98145,[209.44673778]
2020-09-30,210.330002,141.029999,140.9020018,195.25108,[208.29163528]
2020-10-01,212.460007,140.350006,140.4680022,195.70874,[209.61350803]
2020-10-02,206.190002,136.270004,136.28400259999998,196.36015,[211.87583491]
2020-10-05,210.38000499999998,138.059998,137.93399979999998,196.72026,[208.561412]
2020-10-06,205.91000400000001,136.899994,136.9679994,197.13078,[209.269232]
2020-10-07,209.830002,132.21000700000002,132.3360046,197.27641,[207.06018995]
2020-10-08,210.580002,134.690002,134.651999,197.4848,[209.03694272]
2020-10-09,215.809998,135.279999,135.4259982,197.7495,[210.08885234]
2020-10-12,221.399994,138.889999,138.9159972,198.32634,[214.6467207]
2020-10-13,222.86000099999998,137.71000700000002,137.75000319999998,199.35782,[219.87388432]
2020-10-14,220.86000099999998,135.78999299999998,135.6919982,200.66309,[223.09359999]
2020-10-15,219.66000400000001,138.600006,138.55,201.92676,[222.00570586]
2020-10-16,219.66000400000001,133.979996,133.9399966,203.0131,[220.20884621]
2020-10-19,214.22000099999997,133.679993,133.677997,203.9177,[219.66467541]
2020-10-20,214.649994,136.130005,136.1279998,204.3397,[215.97320118]
2020-10-21,214.80000299999998,138.41000400000001,138.4720002,204.47899,[214.56649796]
2020-10-22,214.88999900000002,137.259995,137.28600160000002,204.44524,[214.51601904]
2020-10-23,216.229996,138.78999299999998,138.8159972,204.31564,[215.11826219]
2020-10-26,210.080002,137.779999,137.7960024,204.21532,[215.9658426]
2020-10-27,213.25,133.389999,133.45599679999998,203.78958,[212.13028898]
2020-10-28,202.679993,135.449997,135.5319978,203.39438,[212.39337816]
2020-10-29,204.720001,135.740005,135.6919982,202.43628,[205.7005183]
2020-10-30,202.470001,135.559998,135.62399899999997,201.34767,[204.25968535]
2020-11-02,202.330002,138.119995,138.0579988,200.12108,[202.50961964]
2020-11-03,206.429993,137.860001,137.7960024,198.89374,[202.74176449]
2020-11-04,216.38999900000002,136.03999299999998,136.1279998,197.98564,[205.0453331]
2020-11-05,223.289993,137.630005,137.63200379999998,197.8916,[213.68316416]
2020-11-06,223.72000099999997,140.050003,140.1500028,198.66689,[222.19764557]
2020-11-09,218.38999900000002,139.100006,139.0659972,199.92456,[224.63917935]
2020-11-10,211.00999500000003,137.520004,137.50400380000002,201.08287,[220.06876636]
2020-11-11,216.55000299999998,136.080002,136.1279998,201.69081,[212.44046435]
2020-11-12,215.440002,136.119995,136.1279998,202.25093,[214.56776533]
2020-11-13,216.50999500000003,137.520004,137.50400380000002,202.66222,[215.98609133]
2020-11-16,217.229996,137.320007,137.3620026,203.01791,[216.96969133]
2020-11-17,214.460007,136.330002,136.350003,203.35414,[216.99153456]
2020-11-18,211.080002,137.389999,137.3620026,203.49731,[215.44204779]
2020-11-19,212.419998,138.520004,138.47200019999997,203.3299,[212.07403249]
2020-11-20,210.38999900000002,141.070007,140.9020018,203.07121,[211.92359677]
2020-11-23,210.11000099999998,139.440002,139.26600019999998,202.65666,[211.11913477]
2020-11-24,213.86000099999998,139.139999,139.15799859999998,202.16695,[210.52586609]
2020-11-25,213.86999500000002,137.380005,137.3620026,201.88039,[212.84618859]
2020-11-27,215.229996,139.360001,139.26600019999998,201.72896,[214.18971776]
